Wavelength,Peridinin,19'-Butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,19'-keto-hexanoyloxyfucoxanthin,Violaxanthin,19'-hexanoyloxyfucoxanthin,Astaxanthin,Diadinoxanthin,Dinoxanthin,Antheraxanthin,Alloxanthin,Myxoxanthophyll,Diatoxanthin,Zeaxanthin,Lutein,Canthaxanthin,Gyroxanthin diester,Echinenone,"B,e-carotene","B,B-carotene",Chlorophyll-a,Chlorophyll-b,DV chlorophyll-a,Chlorophyllide-a,Phaeophorbide-a,Phaeophytin-a,Chlorophyll C3,chlorophyll c2
564.6,0.001366044,0.000834554,0.000592945,0.001202648,0.000739623,0.000786873,0.000196406,8.88645e-05,0.001631596,0.000896386,0.000527228,0.001178408,0.000382611,0.000847835,0.000466655,0.000263469,0.00029356,0.002110788,0.001023958,0.001583323,9.85882e-05,0.000766733,0.00127416,0.001609792,0.000966439,0.002595598,0.001256438,0.000953064,0.003732616,0.00482519
565.5,0.001315837,0.000828591,0.000536842,0.001189612,0.000715598,0.000772128,0.00031136,7.11791e-05,0.001507953,0.00087809,0.000619649,0.001046062,0.000370207,0.000841057,0.000470138,0.000296745,0.000275287,0.002018621,0.001068528,0.001481621,-4.01903e-06,0.000776245,0.001382516,0.00160792,0.001002596,0.002662885,0.001231654,0.000931209,0.003945472,0.004947761
566.3,0.001277414,0.000854342,0.000516853,0.001129305,0.000689688,0.000776468,0.000309742,7.38174e-05,0.001438939,0.000813584,0.000505824,0.001106058,0.000356027,0.000778273,0.000374853,0.000271741,0.000240571,0.001915035,0.001033085,0.001480724,7.60333e-05,0.000740917,0.001437526,0.001642832,0.001023792,0.002632479,0.001194068,0.000890821,0.004154168,0.005110698
567.2,0.001214479,0.000811,0.000511792,0.001195979,0.000663539,0.000721152,0.000237469,1.90933e-05,0.001332115,0.000934657,0.000503513,0.001103476,0.000400054,0.000828908,0.000442105,0.000303861,0.000282645,0.001754879,0.000991896,0.001397207,-1.64552e-05,0.000815895,0.001497145,0.001613593,0.001056946,0.002642148,0.001165388,0.000878353,0.004407943,0.005183228
568.1,0.001164848,0.000794436,0.000464351,0.001180688,0.000640775,0.000712587,0.000328129,9.86105e-05,0.001289212,0.000870067,0.000535311,0.00106276,0.000325629,0.000790127,0.00042902,0.000269887,0.000247608,0.001694315,0.001058696,0.001276117,2.82357e-05,0.000788176,0.001540357,0.001636227,0.001047629,0.002683619,0.001139137,0.000855719,0.004671979,0.005398176
568.9,0.001107418,0.000750842,0.000473774,0.001223324,0.000649489,0.000730408,0.000251361,1.95103e-05,0.001131141,0.000936401,0.000556789,0.001090168,0.000399189,0.000766455,0.000370966,0.00033457,0.000264459,0.001604079,0.000974823,0.001366189,-2.46444e-05,0.000772203,0.001638329,0.001674923,0.001141948,0.002766161,0.001135326,0.00082952,0.004883842,0.005539209
569.8,0.001076461,0.000803639,0.000439076,0.001173907,0.000567701,0.000728167,0.000265983,5.92808e-05,0.001052553,0.000860809,0.000591013,0.001109161,0.000349125,0.000740763,0.000418614,0.000286108,0.000235858,0.001605922,0.000989189,0.001238058,2.02507e-05,0.000766433,0.001635246,0.001696,0.00109769,0.00272279,0.001082955,0.000818082,0.005152353,0.005749379
570.6,0.001048108,0.000772747,0.000383075,0.001208928,0.000512645,0.000700175,0.000316774,4.89639e-05,0.000981026,0.000897378,0.000554693,0.001016863,0.000372357,0.000716787,0.000445659,0.000342511,0.000244365,0.001496527,0.001065173,0.001210111,-6.03773e-06,0.00078856,0.001731209,0.001684099,0.001200966,0.002796157,0.001059596,0.000803074,0.005451642,0.005971549
571.5,0.000960534,0.000801876,0.000387879,0.001203143,0.000496305,0.000668572,0.000316621,2.98586e-05,0.000980008,0.00087259,0.000511867,0.001133983,0.000329877,0.000727803,0.000381809,0.000232866,0.000255063,0.001431981,0.000903225,0.001165553,4.55372e-05,0.000784152,0.001770026,0.001723854,0.001188769,0.002768004,0.001024203,0.000779194,0.005766148,0.006210808
572.3,0.000974996,0.000774603,0.000397948,0.001207338,0.000451711,0.000664453,0.000248073,-6.02253e-06,0.000875819,0.000886182,0.000519509,0.001127439,0.000352304,0.000712862,0.000431276,0.00033305,0.000245871,0.001347888,0.001020142,0.001154911,-2.96576e-06,0.000774437,0.001832552,0.001692904,0.001240184,0.002849313,0.001018176,0.000771985,0.006065048,0.006502388
573.2,0.000949328,0.000751808,0.000388866,0.001229668,0.000446593,0.000719272,0.000262946,1.81619e-05,0.000866521,0.00085601,0.000557245,0.001081935,0.000334863,0.000708603,0.000399576,0.000304446,0.000239882,0.001322325,0.000984304,0.00108219,3.14924e-05,0.000821638,0.001835906,0.001684771,0.001228394,0.00285752,0.000983874,0.000757897,0.006358276,0.006741788
574.0,0.000899128,0.000751875,0.00034774,0.001238456,0.000425274,0.000683648,0.000267998,1.21964e-05,0.000769652,0.000912679,0.00053045,0.001116024,0.000355205,0.000736982,0.000370312,0.000310842,0.000224039,0.001221365,0.001004817,0.001065109,-4.53327e-05,0.000830681,0.001912074,0.001697204,0.001308367,0.002933342,0.000976878,0.000753867,0.006672249,0.006967027
574.9,0.000847156,0.000707485,0.000372098,0.001260584,0.000368281,0.00066494,0.000286919,2.52784e-05,0.000723245,0.000889572,0.000529692,0.001120177,0.000334906,0.00066783,0.000396961,0.00027127,0.00026401,0.001209794,0.000952766,0.00105713,2.17869e-05,0.000816486,0.001937812,0.001739676,0.001309674,0.003009447,0.00096545,0.000738346,0.007015154,0.00716429
575.7,0.000838311,0.00074053,0.000344619,0.001244476,0.000424678,0.000748049,0.000264573,-5.18246e-05,0.000661055,0.000943436,0.000608992,0.001027333,0.000399123,0.000690257,0.000415446,0.000318136,0.000244046,0.00116381,0.001040644,0.001028219,-3.73634e-05,0.0008126,0.001998303,0.001732928,0.001377934,0.002944813,0.000946191,0.000719957,0.007377011,0.007443382
576.6,0.000804503,0.000710904,0.000324952,0.001256114,0.0003318,0.000725852,0.000226473,1.14308e-05,0.000674326,0.000899498,0.000593461,0.001159982,0.000325521,0.000653464,0.000327026,0.000272265,0.00026877,0.001118207,0.000939613,0.001009333,1.27046e-05,0.000828663,0.001978205,0.001777732,0.001354282,0.002972465,0.000945355,0.000720783,0.007650366,0.007688617
577.4,0.000768347,0.000702912,0.0003068,0.001251471,0.000383194,0.000646493,0.000243843,-7.50251e-05,0.000579583,0.000910983,0.000531219,0.001058382,0.000345812,0.000698184,0.000375003,0.000297727,0.000254125,0.001022762,0.000970165,0.000966605,-4.90958e-05,0.000835785,0.002030979,0.001797587,0.001417287,0.002994548,0.000941483,0.000734148,0.007841181,0.007839352
578.3,0.000784352,0.000691405,0.000331955,0.001323636,0.000311427,0.000669327,0.00028609,-3.48727e-05,0.000595038,0.000910888,0.000590158,0.001077809,0.000307741,0.000635655,0.000401162,0.00028414,0.00024741,0.001079337,0.001017358,0.000964518,-1.2093e-05,0.000774813,0.002053648,0.00184357,0.001388695,0.002992592,0.000937121,0.000702037,0.008065394,0.007884207
579.1,0.000768174,0.000711678,0.000300776,0.001299188,0.000322514,0.000680287,0.000284376,-4.85774e-05,0.000511316,0.000920806,0.000600655,0.001074216,0.000310245,0.000690622,0.000419634,0.000355346,0.000248351,0.001008409,0.00102106,0.000905959,-4.28294e-05,0.000802297,0.00209079,0.001846272,0.001471205,0.003079678,0.000928728,0.000729199,0.008326268,0.007932861
580.0,0.000699895,0.000751145,0.000304655,0.001291005,0.00029338,0.00075684,0.000274245,-4.6759e-05,0.000525253,0.00089197,0.000594287,0.001126748,0.000301549,0.000672809,0.000370164,0.000244769,0.000256534,0.000993461,0.000920516,0.000939241,3.40982e-06,0.00083829,0.002066247,0.001883433,0.001441161,0.003071444,0.000950897,0.000717702,0.008544374,0.007935716
580.9,0.000701738,0.000664162,0.000266025,0.001334518,0.000308216,0.000710329,0.00027743,-8.2361e-05,0.000497963,0.000926279,0.000602856,0.001058606,0.000328091,0.000652887,0.000470616,0.000303891,0.000230511,0.000933279,0.00101344,0.000879949,-3.8385e-06,0.000779055,0.002133159,0.001925617,0.001494201,0.003039812,0.000950584,0.000712403,0.008754903,0.007924477
581.7,0.000681697,0.000754357,0.000267292,0.001282354,0.000245496,0.000653685,0.000265856,-3.88014e-05,0.000499161,0.000874129,0.000502077,0.001146949,0.000298522,0.000623677,0.000374811,0.000247372,0.000243954,0.000908981,0.000984775,0.00083761,1.16453e-05,0.000805965,0.002095135,0.001960243,0.001522126,0.003045469,0.000955153,0.000731069,0.008846056,0.007822507
582.6,0.000688739,0.000735772,0.000286251,0.001343204,0.000262708,0.000679914,0.000291028,-7.67544e-05,0.00046757,0.000942223,0.000606571,0.001154887,0.00033967,0.000650749,0.00049112,0.0003298,0.000246155,0.000884854,0.001019834,0.000850297,-4.58041e-05,0.000773282,0.00213313,0.001986953,0.001537248,0.003080204,0.0009538,0.000738353,0.008995784,0.007675672
583.4,0.000646414,0.000711065,0.000285576,0.001346187,0.000243101,0.000674766,0.000240012,-2.75284e-05,0.000466095,0.000911334,0.000561348,0.001089113,0.000308108,0.000649342,0.000335133,0.000273381,0.000285829,0.000863931,0.000954274,0.000827237,-1.29047e-05,0.000799496,0.002079777,0.002056687,0.001536942,0.003019627,0.000946842,0.000736358,0.009031408,0.007558998
584.3,0.000656243,0.000682548,0.000269556,0.001318938,0.000210254,0.000667529,0.000254746,-8.76213e-05,0.000366898,0.000927076,0.000609968,0.001136511,0.000309436,0.000669822,0.000415583,0.000288152,0.000222037,0.000797395,0.000974248,0.000773008,-7.70904e-05,0.000812978,0.002106247,0.002109504,0.001602426,0.003062894,0.000975783,0.000754204,0.009015821,0.007290836
585.1,0.000619471,0.000696874,0.000250705,0.001307594,0.000210152,0.000687439,0.000281886,-3.44087e-05,0.000352823,0.000886038,0.000556009,0.001114477,0.000281163,0.000627241,0.000251006,0.000234594,0.000245488,0.000835857,0.000948473,0.000770967,-4.30532e-05,0.000791335,0.002047136,0.002196756,0.001583021,0.003008046,0.001005757,0.000776505,0.008956324,0.0070165
586.0,0.000625437,0.000684059,0.000241793,0.001311456,0.00022903,0.000714938,0.000268611,-7.7992e-05,0.000330173,0.000917184,0.000616313,0.001127916,0.00031403,0.000643383,0.000378465,0.000305357,0.000234505,0.000802811,0.000965876,0.000744657,-5.69138e-05,0.000762647,0.002024507,0.002214972,0.001656906,0.003048409,0.001023947,0.000796768,0.008949123,0.006733792
586.8,0.000618873,0.000711593,0.000300877,0.001290996,0.000201099,0.000643155,0.000244185,-4.43684e-05,0.000362988,0.000871073,0.000549092,0.00116278,0.000261744,0.000621328,0.00035485,0.00027088,0.000226501,0.00075908,0.000970611,0.00079078,-7.08582e-06,0.000815997,0.001981374,0.002270232,0.001624493,0.00299042,0.001071172,0.00082836,0.008815341,0.006472865
587.7,0.000579037,0.000691069,0.000283815,0.00130863,0.000216948,0.000742087,0.000295148,-8.45906e-05,0.000312753,0.000954496,0.000627966,0.001110094,0.000326168,0.000683556,0.000385016,0.000258671,0.000268444,0.000745135,0.000986575,0.000753063,-2.67544e-05,0.000781374,0.001958215,0.002318948,0.001599544,0.00300138,0.001109524,0.000836222,0.00867862,0.006048176
588.5,0.000562709,0.000674395,0.000259352,0.001311141,0.00014602,0.000661732,0.000241808,-5.95705e-05,0.000277009,0.00088241,0.000576697,0.001122059,0.000248892,0.000625,0.000343541,0.000304208,0.00023709,0.00072926,0.000947746,0.000706533,-9.69798e-06,0.000833803,0.001927341,0.00244745,0.001614331,0.002999544,0.001148787,0.000870844,0.008474513,0.005682538
589.4,0.000568265,0.000674723,0.000244114,0.001339357,0.000198791,0.000670275,0.000259809,-8.23341e-05,0.000272528,0.000927859,0.000575069,0.00114104,0.000291672,0.000610821,0.000384133,0.000287837,0.000228991,0.000719,0.001034542,0.00070792,-5.19216e-05,0.000780457,0.001929694,0.002440707,0.001619837,0.002990446,0.001184996,0.00091087,0.008226306,0.005420801
590.2,0.000542058,0.000675265,0.000248785,0.001301517,0.000166365,0.000714302,0.00023042,-4.60321e-05,0.000246204,0.000848735,0.000541604,0.001070894,0.000254181,0.00058729,0.000332424,0.00023715,0.000229078,0.000701614,0.000881139,0.000673139,-4.43954e-06,0.00081723,0.001855855,0.002500238,0.001594394,0.003028137,0.001261521,0.000961899,0.007923496,0.005015885
591.1,0.000563743,0.000660287,0.000263243,0.001356625,0.000189181,0.00071725,0.000193985,-0.000115101,0.000177815,0.000931522,0.000612536,0.001135776,0.000304784,0.000672155,0.000347889,0.000295275,0.000233909,0.000684581,0.000960423,0.000690104,-9.89834e-05,0.000830037,0.001867247,0.002539028,0.0016429,0.003022961,0.00133606,0.001017959,0.007635725,0.004705242
591.9,0.000528393,0.000723053,0.000271054,0.001306783,0.000166018,0.000674624,0.000263714,-7.59548e-05,0.0002074,0.000884191,0.000489798,0.00112933,0.000265531,0.000566576,0.000314341,0.000251925,0.000251123,0.000617095,0.000889757,0.000662936,-4.59898e-05,0.000796078,0.001840198,0.002572451,0.00163648,0.00308515,0.001408298,0.001086273,0.007328014,0.004406379
592.8,0.00050651,0.00065551,0.000264696,0.001291235,0.000233157,0.000734886,0.000238023,-0.000121669,0.00018045,0.000921012,0.000597969,0.001149018,0.000321811,0.000601462,0.000412913,0.000268497,0.000237055,0.000637789,0.000968675,0.000677609,-4.59232e-05,0.000779048,0.001840411,0.002604025,0.001679877,0.003165899,0.0015142,0.001132611,0.007009975,0.004100298
593.7,0.000510693,0.000668285,0.000265953,0.001303023,0.000143422,0.000637385,0.000241093,-4.50059e-05,0.00019767,0.000888953,0.00052487,0.001110578,0.00025581,0.000591068,0.000326886,0.000245679,0.000234382,0.000613978,0.000927705,0.000670496,-1.71374e-05,0.000803508,0.001872686,0.002659107,0.00164633,0.003190765,0.001619356,0.001213461,0.006635484,0.003836336
594.5,0.000505902,0.000694828,0.000273759,0.001278179,0.000201816,0.000730157,0.000218928,-0.000121585,0.000173166,0.000885949,0.000640497,0.001221689,0.000331614,0.000548667,0.000402655,0.000291722,0.000214728,0.000661121,0.000963972,0.000638577,-4.18674e-05,0.000763518,0.001866927,0.002616902,0.00170459,0.003227618,0.001721527,0.001292578,0.006350243,0.003578601
595.4,0.000518031,0.000685149,0.000254399,0.001276027,0.000177466,0.000637805,0.000234802,-5.98916e-05,0.000187125,0.000853157,0.000478449,0.00111932,0.000275528,0.00060574,0.000353076,0.000262689,0.000237459,0.000585152,0.000957306,0.000663553,-2.07792e-05,0.000844895,0.001903224,0.002658724,0.001710976,0.003353191,0.001827634,0.001369691,0.005942798,0.003407249
596.2,0.000502179,0.000662843,0.000272032,0.001323766,0.000176742,0.000751045,0.000206767,-0.000103595,0.000168762,0.000900521,0.000599318,0.001202949,0.000317212,0.000518222,0.000357635,0.000291529,0.000190439,0.00057444,0.001029206,0.000641815,-4.0095e-05,0.000702123,0.00199613,0.002680576,0.001784462,0.003462016,0.001963472,0.001453984,0.005658861,0.00327152
597.1,0.00046883,0.000685711,0.000271789,0.001313645,0.000138703,0.000706191,0.000224648,-0.000114489,0.00019041,0.000874123,0.000530306,0.001143468,0.000232065,0.000540349,0.000334833,0.000276255,0.000246871,0.0006149,0.000885975,0.000638703,2.13276e-05,0.000839396,0.002034888,0.0026745,0.00180107,0.003604129,0.002101045,0.001555385,0.005327012,0.003058468
597.9,0.000463402,0.00062747,0.000289862,0.001254622,0.000125974,0.000737818,0.000229711,-0.000131456,0.000164136,0.00093096,0.000645074,0.001216799,0.00025223,0.000566563,0.000362358,0.000260968,0.000228758,0.000616613,0.000931249,0.000647202,-4.22769e-05,0.000753942,0.002145536,0.002672207,0.001907981,0.003741755,0.002243694,0.001665202,0.005007484,0.002968921
598.8,0.000440044,0.000688638,0.000295016,0.001232041,0.000132268,0.000661609,0.000250389,-8.4355e-05,0.000158263,0.000847613,0.000496011,0.001141069,0.000275609,0.000557694,0.000347864,0.000270695,0.000201928,0.000550344,0.000916821,0.000616542,2.30807e-08,0.000809579,0.002154927,0.002621084,0.001945937,0.003871516,0.002378271,0.001756388,0.004729144,0.002847432
599.6,0.000421017,0.000668567,0.000272429,0.001227335,0.000120063,0.000729127,0.00023662,-0.000148552,0.000126474,0.000873133,0.000606108,0.001216453,0.000260156,0.000531355,0.000407439,0.000243908,0.000171382,0.000556643,0.000909103,0.000610743,-2.05444e-05,0.000735834,0.00230077,0.002630411,0.002069738,0.004030829,0.00253658,0.001872226,0.004433889,0.00278611
600.5,0.000430693,0.000672225,0.00021951,0.001258657,8.63761e-05,0.000677084,0.000257292,-0.000104685,0.000144012,0.000809326,0.000489569,0.001039993,0.000237013,0.000554943,0.000285077,0.000228812,0.000213273,0.00050654,0.000901884,0.000555637,-6.09298e-06,0.000768593,0.002368124,0.0026159,0.002122265,0.004149142,0.002671169,0.001959996,0.004168046,0.002722671
601.3,0.000420067,0.000684999,0.000273736,0.001275592,0.00012797,0.000778782,0.00022844,-0.000138466,0.000144117,0.000887736,0.000630505,0.001152593,0.000265584,0.000568945,0.000382245,0.00026873,0.000221903,0.000549897,0.000927128,0.000561595,8.86961e-06,0.000754561,0.00251278,0.002582178,0.002246424,0.004347257,0.002810857,0.002047002,0.003976557,0.002716081
602.2,0.000423753,0.000671458,0.000280792,0.001280668,0.000108114,0.000651195,0.000243129,-0.00010848,0.000117394,0.000846381,0.00054026,0.001154626,0.000252458,0.000542398,0.000276761,0.000205893,0.000215453,0.000523611,0.000933623,0.000596842,-2.04239e-05,0.000808703,0.002593998,0.002508684,0.002281315,0.004495089,0.002932784,0.002138322,0.003710889,0.002637517
603.0,0.00043784,0.000622212,0.000264675,0.001322939,0.000113152,0.000691974,0.000255484,-0.00013845,0.000107694,0.000874754,0.000552641,0.001103782,0.000276062,0.000525147,0.000391929,0.000282718,0.000234995,0.000495255,0.000977536,0.000555029,-6.45439e-05,0.000739476,0.002714111,0.002443042,0.002424087,0.004626132,0.003035963,0.002197416,0.003524228,0.002648568
603.9,0.000408234,0.000658351,0.000276127,0.001259283,8.60666e-05,0.000685383,0.000227943,-0.00013381,0.00011076,0.000835946,0.000502946,0.001123707,0.000245152,0.000547274,0.000328125,0.000263039,0.00021173,0.000523013,0.000953415,0.000579622,4.20648e-06,0.000823198,0.002799832,0.002416478,0.002490339,0.004761872,0.003111288,0.002277277,0.003299792,0.002676971
604.7,0.000411536,0.00068056,0.000281074,0.001224786,0.000144922,0.000762083,0.000246697,-0.000118137,0.00012346,0.000853785,0.0005589,0.001160629,0.000310955,0.000500459,0.000381846,0.00024989,0.000195545,0.00050776,0.000961327,0.000571219,1.78801e-05,0.000748839,0.002934967,0.002359577,0.002603407,0.004950613,0.003195823,0.002319908,0.003155392,0.002734284
605.6,0.000385234,0.000670249,0.000283131,0.001219252,0.000112382,0.000677599,0.000219805,-0.000126509,9.89746e-05,0.000801632,0.00049907,0.001104816,0.000260816,0.00053416,0.00030014,0.000243732,0.000194301,0.000490827,0.000945172,0.000587895,-2.98096e-05,0.000776528,0.003008205,0.002299651,0.002707081,0.005079393,0.003257889,0.002370382,0.002991441,0.002797189
606.5,0.000404145,0.000637918,0.000278827,0.001223845,0.000107776,0.000734137,0.000236476,-0.000137205,0.000115082,0.000851476,0.000556898,0.001099476,0.00028601,0.000560674,0.000329087,0.000279756,0.000220088,0.000504868,0.000936253,0.000554492,-3.31586e-05,0.000732663,0.003146094,0.002289791,0.002838489,0.005206867,0.003296924,0.002397506,0.002891901,0.002842808
607.3,0.000376632,0.000667907,0.000247985,0.001218138,8.99416e-05,0.000650206,0.000238458,-0.000123694,9.6255e-05,0.000820667,0.000463237,0.001114724,0.000225168,0.000536741,0.000333552,0.000255039,0.000218499,0.000465858,0.000902972,0.000517634,5.71109e-05,0.000815549,0.003271663,0.002234474,0.002908876,0.005377674,0.003328245,0.002405998,0.002718284,0.002919218
608.2,0.000374191,0.000632098,0.000231957,0.001249452,0.000162464,0.000737694,0.000236815,-0.000114943,0.00010375,0.000879808,0.000539996,0.001020295,0.000306238,0.000562082,0.000374715,0.000261982,0.000233075,0.000470512,0.000932176,0.000515087,2.47483e-05,0.000714114,0.00336221,0.002182604,0.003045931,0.005453377,0.003343203,0.002394476,0.002649445,0.003046798
609.0,0.000356796,0.000639434,0.000233996,0.001206695,0.000113273,0.000664512,0.00020253,-0.000156887,0.000130225,0.000814463,0.000494875,0.001055174,0.000239623,0.000576876,0.00027671,0.00025591,0.000248101,0.000488952,0.000922813,0.000493085,0.000122708,0.000773504,0.003422165,0.002178638,0.00308902,0.005488205,0.003329257,0.002386939,0.002576297,0.003144826
609.9,0.000372736,0.000661312,0.000247913,0.001218835,7.71602e-05,0.000692572,0.000243781,-0.000128153,7.99758e-05,0.000863739,0.000562301,0.001102997,0.000261241,0.00057893,0.000403372,0.000239066,0.000211844,0.000430992,0.000932723,0.000513324,1.27928e-05,0.000774716,0.003511889,0.002150704,0.003172094,0.005601987,0.003311306,0.002373327,0.002565933,0.003232146
610.7,0.000359848,0.000674638,0.000274948,0.001207485,7.76251e-05,0.000703847,0.000228073,-0.000153236,0.000104951,0.000794916,0.000514086,0.001148925,0.000221629,0.000564819,0.000334578,0.0002569,0.000226959,0.000464248,0.000912127,0.000520412,3.20575e-05,0.000806855,0.003548853,0.002155906,0.003223587,0.005669517,0.003281301,0.002345849,0.002495564,0.003284176
611.6,0.000372278,0.000618508,0.000243837,0.001210686,9.4148e-05,0.00071715,0.000197342,-0.000139576,7.45843e-05,0.000820431,0.000520956,0.001088285,0.000265092,0.000560762,0.000352125,0.000250579,0.000203618,0.000444701,0.000920623,0.00045656,-5.01306e-05,0.000714065,0.00363763,0.002137688,0.003299404,0.005687252,0.003217768,0.002282399,0.002459899,0.003436963
612.4,0.000341517,0.000623545,0.000234303,0.001245628,7.90353e-05,0.000659623,0.000169336,-0.000155985,0.00013845,0.000826044,0.000470662,0.00111325,0.000226275,0.000553508,0.000295778,0.000227583,0.000199828,0.000461632,0.000899546,0.00050916,3.96093e-05,0.000792212,0.003693283,0.002148203,0.003318652,0.005712117,0.003144717,0.002250645,0.002417659,0.003615145
613.3,0.000338987,0.000621465,0.000268699,0.001225523,0.000110043,0.000711555,0.000242859,-0.000130068,9.6355e-05,0.000820047,0.000537259,0.00116075,0.000281677,0.000575773,0.000410316,0.000235522,0.000208463,0.000445085,0.000919731,0.000546469,4.54688e-06,0.000734015,0.003733446,0.002122419,0.003404939,0.005754491,0.003085266,0.002179928,0.002478682,0.003711411
614.1,0.000317293,0.000657299,0.000269365,0.001238873,6.49218e-05,0.000672629,0.000215711,-0.000139646,0.000117329,0.000795412,0.000481373,0.001120157,0.000235677,0.000565637,0.000344784,0.000219321,0.000227153,0.000446058,0.000882807,0.000522817,3.03768e-05,0.000760308,0.003771513,0.002143652,0.003404354,0.005728703,0.003006887,0.002122501,0.002427012,0.003921449
615.0,0.000326929,0.000624932,0.000237258,0.001262881,9.09259e-05,0.000726055,0.000232822,-0.000136765,0.000119614,0.000862476,0.00057444,0.001096463,0.000267283,0.000532415,0.000377315,0.000245519,0.000228867,0.000424644,0.000934409,0.000505562,-7.93655e-06,0.000721251,0.003788766,0.002129193,0.003456748,0.005763888,0.002918631,0.002069668,0.00249308,0.004055786
615.8,0.000315135,0.000608499,0.000248363,0.001188927,9.13312e-05,0.000656222,0.000199593,-0.000153443,0.000109644,0.000785134,0.000466284,0.001146907,0.000250004,0.00054532,0.000328077,0.000203944,0.000215871,0.000452874,0.000899226,0.000502614,9.70756e-06,0.000787997,0.00380813,0.002140564,0.003472667,0.00569378,0.002814474,0.001992191,0.002474101,0.004277289
616.7,0.000326406,0.000607774,0.000243463,0.001207116,9.15892e-05,0.000673801,0.000235548,-0.000122122,9.28583e-05,0.000827535,0.000546367,0.001090074,0.00025328,0.000558348,0.000341104,0.000273565,0.00018836,0.000402493,0.000946039,0.000486049,1.0302e-05,0.000731644,0.003846932,0.002161111,0.003534689,0.005716588,0.00272216,0.001921147,0.002539376,0.004462341
617.5,0.000305735,0.000626559,0.000255249,0.001213078,7.05669e-05,0.000660674,0.000209015,-0.00014328,0.000115605,0.000796437,0.000472324,0.001091227,0.000245491,0.0005696,0.0002888,0.000237928,0.000222028,0.000450274,0.000897415,0.000486745,5.13997e-05,0.000810477,0.003816709,0.002138284,0.003492935,0.00568616,0.00260705,0.001847366,0.002550831,0.004728505
618.4,0.000319113,0.000560713,0.000259966,0.001201486,9.85534e-05,0.000673973,0.000199033,-0.000141422,0.000104,0.000853449,0.000539704,0.001101637,0.000280096,0.000541756,0.000377514,0.00026193,0.000189917,0.000388906,0.00086999,0.000479915,4.16118e-05,0.000750972,0.003830765,0.002135212,0.003572884,0.005688333,0.002520244,0.001789076,0.002634979,0.005139382
619.3,0.00028775,0.000655896,0.00024817,0.001230722,0.000110038,0.000605907,0.000185456,-0.000152668,0.000112987,0.000812049,0.000478814,0.001123047,0.000257819,0.000578775,0.000285221,0.000228628,0.000196406,0.000419454,0.00093356,0.000522614,2.73329e-05,0.000826051,0.003784295,0.002133241,0.00352324,0.005567985,0.002419439,0.001719825,0.002631468,0.005480497
620.1,0.000304575,0.000676025,0.000254016,0.001230273,8.78901e-05,0.00069,0.000280593,-0.00011845,0.000116109,0.000863227,0.000524376,0.00107565,0.000258922,0.000519855,0.00039129,0.000279892,0.000225469,0.000366175,0.000896545,0.000522844,4.29926e-05,0.000701711,0.003763675,0.002149221,0.003506078,0.005574732,0.002339025,0.001651838,0.002730869,0.005878718
621.0,0.000295925,0.000629585,0.000236149,0.001220043,8.88309e-05,0.000688771,0.00018429,-0.000150575,7.87297e-05,0.000794071,0.000509527,0.001061949,0.000258298,0.00052415,0.000316782,0.000259959,0.000219077,0.000411377,0.000944046,0.000507252,1.08662e-05,0.000776671,0.003712228,0.002159362,0.003496715,0.005504997,0.002249671,0.001590965,0.002726408,0.006366939
621.8,0.000271126,0.000633537,0.000222306,0.001223025,0.000101184,0.000703809,0.000219962,-0.000155625,4.15447e-05,0.000835139,0.000532257,0.001108641,0.000256706,0.00052904,0.000354033,0.000215905,0.000213166,0.000403403,0.000846268,0.000475091,-5.8232e-05,0.000677893,0.003704299,0.002221811,0.003484598,0.005457735,0.002175294,0.001545266,0.002849175,0.006901239
622.7,0.000290719,0.000608434,0.000188637,0.001212037,7.9871e-05,0.000685173,0.000236511,-0.000179509,0.000103448,0.000799588,0.000531,0.001070632,0.000219121,0.000522743,0.000300547,0.000253128,0.000223472,0.000402654,0.000921533,0.000476305,4.79579e-05,0.000813592,0.003609138,0.002226879,0.003421047,0.005387964,0.002091754,0.001492546,0.002818713,0.007444384
623.5,0.000290945,0.000581728,0.000213019,0.001227466,0.000138885,0.000672877,0.000196736,-0.000132368,1.13889e-05,0.000870028,0.000493523,0.001032756,0.000276843,0.000529852,0.000331754,0.000243774,0.000199223,0.000334407,0.000871911,0.000451377,-2.27511e-05,0.000673111,0.003561605,0.002309306,0.003399753,0.005319119,0.002044851,0.001456212,0.002911833,0.00803014
624.4,0.000295283,0.000600217,0.000234656,0.001216785,6.95015e-05,0.000654657,0.000236439,-0.00014614,6.0422e-05,0.000813739,0.000508688,0.001086413,0.000236444,0.000528431,0.000248416,0.000271553,0.000196357,0.000449377,0.000923454,0.000486008,5.15989e-05,0.000746109,0.003447884,0.002361051,0.003316303,0.00519143,0.001994084,0.001429495,0.002888561,0.008661672
625.2,0.000282919,0.000595764,0.000225048,0.001141198,7.46531e-05,0.000649543,0.000237048,-0.000141174,3.04226e-05,0.000822694,0.000535002,0.001093942,0.000227711,0.000485617,0.000282386,0.000272918,0.000173869,0.00036266,0.000858169,0.000472056,-5.83585e-06,0.000720651,0.003403192,0.002489518,0.003290353,0.005084333,0.001958705,0.001400154,0.002942345,0.009285018
